160
158
157
157
157
157
157
157
159
162
166
170
174
176
176
174
172
169
167
165
204
202
200
197
184
176
169
156
150
134
124
111
88
79
75
68
48
44
50
51
184
186
187
187
185
180
173
165
155
147
137
126
97
73
66
63
72
99
122
137
151
143
139
135
136
145
151
152
157
163
170
173
183
193
200
208
216
224
227
227
